SID,SCHID,GENDER,Y1S3_1,Y1S3_2,Y1S3_3,Y1S3_4,Y1S3_5,Y1S3_6,Y1S3_7,Y1S3_8,Y1S3_9,Y1S3_10,Y1S3_11,Y1S3_12,Y1S3_13,Y1S3_14,Y1S3_15,Y1S3_16,Y1S3_17,Y1S3_18,Y1S3_19,Y1S3_20,Y1S3_21,Y1S3_22,Y1S3_23,Y1S3_24,Y1S3_25,Y1S3_26,Y1S3_27,Y1S3_28,Y1S3_29,Y1S3_30,Y1L3_1,Y1L3_2,Y1L3_3,Y1L3_4,Y1L4_11,Y1L4_12,Y1L4_13,Y1L4_14,Y1L4_15,Y1L4_6,Y1L4_7,Y1L4_8,Y1L4_9,Y1L4_10,Y1L4_1,Y1L4_2,Y1L4_3,Y1L4_4,Y1L4_5,Y1S5_1,Y1S5_2,Y1S5_3,Y1KOR_S,Y1ENG_S,Y1MAT_S,Y1KOR_V,Y1ENG_V,Y1MAT_V
4241,87,1,4,3,4,4,3,4,3,4,5,5,5,5,5,4,5,4,3,3,3,3,5,3,3,3,4,4,4,3,4,4,3,3,3,3,4,4,3,4,3,2,2,2,2,2,3,2,3,3,3,4,3,4,74,58,85,315,304,354
4242,87,1,5,5,5,5,5,4,4,4,4,5,5,4,4,4,3,3,3,3,4,4,5,3,3,3,3,2,4,3,4,4,3,3,3,3,2,3,3,3,4,2,2,2,3,2,3,3,2,4,2,5,5,5,80,46,75,332,283,330
4243,87,1,4,4,4,4,3,2,3,3,4,4,5,4,5,4,4,4,3,4,3,3,2,3,2,3,4,4,3,3,4,-1,3,3,2,3,2,2,2,3,2,3,2,3,2,2,2,2,3,3,3,4,3,4,40,43,40,231,277,266
4244,87,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,3,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,3,5,5,5,63,82,65,286,346,312
4245,87,1,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,3,3,4,3,3,3,4,4,4,3,2,3,2,3,3,4,2,2,3,4,4,3,3,3,3,4,3,4,5,4,76,73,90,323,329,372
4246,87,1,4,4,4,4,5,3,4,3,4,5,5,5,5,5,5,5,5,5,5,3,2,4,3,4,3,3,5,2,2,3,4,4,4,4,2,3,4,3,4,3,3,4,3,3,3,3,4,3,4,5,5,5,40,64,65,239,313,312
4247,87,1,3,3,2,2,2,3,4,5,3,4,4,3,3,4,3,4,3,2,2,2,1,1,1,2,3,3,3,1,3,2,3,2,2,3,3,3,4,4,3,2,2,3,2,3,2,2,3,1,2,5,3,2,43,25,30,239,218,239
4248,87,1,4,5,5,3,4,4,3,3,4,4,4,4,5,5,4,5,5,4,4,3,4,3,3,3,3,3,4,2,3,3,3,3,3,4,3,2,2,2,2,2,1,1,2,2,1,1,2,2,3,4,5,5,46,73,75,246,329,330
4249,87,1,5,5,4,3,5,3,5,4,5,5,5,5,5,5,4,5,3,4,4,2,3,3,2,5,4,4,5,3,2,5,3,4,2,-1,4,4,3,4,4,3,3,3,3,3,3,2,3,2,2,5,5,3,45,70,75,246,323,330
4250,87,1,4,4,3,4,4,3,3,3,3,4,4,3,4,4,5,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,2,3,3,2,2,2,2,3,2,2,2,2,3,3,2,2,2,5,4,5,57,34,30,273,255,239
4251,87,1,5,4,4,5,4,3,4,3,5,5,5,5,5,5,4,5,5,5,5,5,4,3,3,4,5,4,1,4,5,4,3,4,3,4,2,3,2,3,3,3,3,3,4,3,2,2,2,2,3,5,5,5,65,67,50,293,318,286
4252,87,1,5,5,5,5,4,4,3,4,4,4,3,4,3,4,3,4,2,3,2,2,4,2,2,2,3,3,4,4,3,4,3,2,3,3,3,3,3,3,3,2,1,2,1,3,2,2,3,2,2,4,2,2,41,43,35,231,277,254
4253,87,1,4,4,4,5,3,4,4,4,3,4,4,4,5,4,3,5,3,2,5,4,4,4,3,3,4,5,4,5,5,5,3,3,2,3,3,3,3,3,3,3,3,3,3,2,4,3,4,4,3,5,5,5,67,73,65,299,329,312
4254,87,1,5,4,4,5,4,3,4,3,2,3,3,3,4,3,4,3,3,3,4,4,5,4,3,5,5,3,5,3,5,5,4,3,2,4,3,3,2,3,2,4,4,3,4,4,3,3,3,4,3,4,5,5,79,79,80,332,340,341
4255,87,1,5,5,5,5,4,4,4,3,4,4,5,5,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,4,3,4,22,43,50,157,277,286
4256,87,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,5,5,5,5,5,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,5,5,66,85,80,293,352,341
4257,87,1,5,3,3,5,3,3,3,3,4,3,4,3,3,4,3,5,3,1,3,2,2,1,1,2,3,3,4,3,3,3,3,2,2,2,3,2,-1,2,2,2,2,2,2,2,2,2,2,3,3,5,4,4,70,52,55,307,294,295
4258,87,1,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,2,3,1,2,3,4,3,3,4,5,4,4,3,3,3,2,2,3,4,4,3,3,3,2,3,3,2,1,2,2,2,2,5,5,4,59,76,70,279,334,321
4259,87,1,4,4,3,4,3,3,3,2,3,3,4,2,4,3,3,3,2,4,3,4,4,3,3,2,3,3,2,3,3,3,3,2,2,3,3,2,3,3,3,2,2,2,3,2,2,2,2,3,2,5,4,4,61,55,55,286,299,295
4260,87,1,4,3,3,4,3,3,3,3,4,4,5,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,5,5,5,76,82,90,323,346,372
4261,87,1,5,5,4,4,4,3,3,3,4,4,4,3,4,3,4,4,3,4,4,4,3,4,4,1,3,3,3,2,3,3,3,3,3,4,3,2,3,2,2,1,1,1,1,1,3,3,2,4,3,3,2,5,44,34,45,246,255,276
4262,87,1,4,3,5,5,4,4,3,3,3,4,4,4,3,3,3,4,4,4,3,3,3,3,3,4,4,4,3,3,1,2,3,3,2,3,3,2,2,3,3,4,4,4,4,4,3,4,4,4,4,4,5,5,76,94,90,323,381,372
4263,87,1,5,4,4,4,4,4,4,3,4,5,5,5,5,5,5,5,4,3,4,5,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4,5,4,79,88,100,332,360,519
4264,87,1,4,3,4,4,4,5,3,4,4,5,4,5,2,5,2,4,5,3,4,2,1,3,3,4,4,4,2,5,4,4,3,4,3,3,2,2,3,2,2,2,2,2,3,2,4,3,4,4,3,4,4,4,56,82,90,273,346,372
4265,87,1,4,4,3,3,3,4,3,2,5,5,5,3,5,3,3,3,3,2,3,2,3,4,3,3,2,3,3,2,2,2,3,3,3,2,3,3,3,3,3,2,2,2,2,2,3,2,2,2,3,2,3,1,40,43,35,231,277,254
4266,87,1,5,4,4,5,4,4,3,3,4,4,4,5,4,5,4,3,3,1,2,1,1,2,2,2,3,3,-1,4,3,3,3,3,3,3,2,2,2,3,3,2,2,3,3,3,2,2,3,2,2,3,3,3,57,52,45,273,294,276
4267,87,1,5,5,5,5,5,5,3,5,5,4,4,4,4,4,4,4,3,3,4,4,5,4,4,5,5,4,4,4,2,4,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,3,3,2,4,28,55,75,189,299,330
4268,87,1,5,3,3,5,3,3,3,3,4,4,4,5,4,3,3,4,4,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,47,34,50,253,255,286
4269,87,1,4,4,4,4,4,4,3,4,3,4,5,4,3,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,4,3,2,3,3,4,3,3,3,3,3,2,2,3,2,2,2,2,3,2,2,4,3,3,20,37,45,157,264,276
4270,87,1,5,4,4,4,5,4,5,4,4,5,5,5,5,4,3,4,3,3,3,2,4,3,3,4,3,3,3,4,4,4,3,4,2,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,5,5,46,70,80,246,323,341
4271,87,1,5,4,3,3,3,3,4,3,5,5,4,4,5,3,4,5,1,5,5,5,4,3,3,3,4,3,5,5,5,4,4,4,2,3,3,-1,3,3,3,2,3,3,2,2,3,2,3,3,1,4,3,5,65,34,35,293,255,254
4272,87,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,4,62,58,55,286,304,295
4273,87,1,5,4,5,5,4,3,3,3,4,4,4,5,5,4,5,5,4,4,4,3,4,3,3,3,4,3,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,4,5,3,29,40,30,189,271,239
4274,87,1,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,4,4,5,5,5,4,4,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,3,4,5,5,5,85,97,85,355,400,354
4275,87,1,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,4,4,3,4,2,5,3,3,4,3,3,4,3,3,5,3,4,2,3,3,3,4,4,2,3,3,3,4,4,3,3,4,4,3,4,5,5,33,58,75,213,304,330
4276,87,1,5,4,3,5,3,3,3,3,4,5,3,3,4,4,4,2,2,3,1,3,2,2,2,3,4,3,2,3,4,5,4,2,3,2,3,3,2,3,3,2,1,2,3,2,3,3,4,4,2,5,5,4,17,46,50,157,283,286
4277,87,1,4,4,4,4,4,4,4,4,5,5,5,4,5,3,3,4,3,1,5,2,2,2,3,5,5,5,5,5,5,5,4,4,4,4,4,4,3,4,2,4,4,3,4,4,4,4,3,4,4,5,5,5,88,43,70,370,277,321
4278,87,1,4,3,4,4,3,4,3,4,5,5,5,5,4,5,4,4,3,3,3,3,3,3,3,-1,4,4,3,3,3,4,3,3,2,3,2,2,3,3,2,3,2,3,3,3,2,3,3,3,2,5,5,5,64,91,70,293,369,321
4279,87,1,5,2,3,4,1,2,1,1,5,4,3,3,4,2,2,2,3,3,4,3,2,3,1,1,3,1,3,1,3,3,2,3,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,4,3,30,34,30,189,255,239
4280,87,1,5,4,5,5,5,4,5,4,4,5,5,4,4,5,5,5,5,5,5,5,4,5,5,3,3,5,-1,4,3,2,4,4,2,3,3,3,3,3,2,3,3,3,4,3,4,4,3,4,3,5,5,5,91,91,90,390,369,372
4281,87,1,5,3,5,5,4,5,3,5,5,3,3,3,3,3,3,3,3,2,3,3,3,3,3,5,1,1,1,1,1,1,3,3,2,3,2,2,1,2,1,2,2,2,4,3,4,4,3,4,4,5,5,5,71,25,90,307,218,372
4282,87,1,5,5,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,3,3,2,3,2,2,3,2,3,3,3,3,4,4,3,3,4,4,4,4,5,5,68,34,30,299,255,239
4283,87,1,5,5,4,4,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,3,3,3,2,3,3,2,3,2,2,2,2,2,2,2,4,4,3,63,61,35,286,308,254
4284,87,1,2,2,3,3,4,4,2,4,4,4,4,3,3,4,2,4,2,4,3,2,4,3,3,3,1,3,4,3,1,1,1,1,2,2,3,3,3,2,3,4,4,4,4,4,1,2,2,2,2,4,5,2,46,82,5,253,346,169
4285,88,2,4,4,3,4,4,4,3,4,4,5,5,5,4,5,4,4,4,3,3,3,2,3,3,4,4,3,3,3,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,4,3,3,5,4,5,67,73,90,299,329,372
4286,88,1,4,4,3,3,3,3,4,4,5,5,5,5,4,5,4,4,4,2,3,2,4,4,3,2,3,4,4,3,3,4,2,3,2,3,4,4,4,4,4,3,2,3,3,4,2,2,3,3,3,5,5,4,72,49,55,307,288,295
4287,88,1,3,3,3,3,4,4,3,4,5,5,5,4,3,5,5,4,3,3,3,3,3,2,2,3,4,4,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,4,5,5,77,79,85,323,340,354
4288,88,2,3,3,3,3,3,2,2,2,4,5,5,5,4,5,4,4,5,2,4,3,3,3,3,2,4,3,4,3,4,3,3,2,2,3,3,4,4,4,4,2,3,2,2,3,2,2,3,2,2,4,3,2,52,37,35,260,264,254
4289,88,2,4,3,3,4,4,4,3,4,5,2,3,4,3,3,2,1,3,4,2,1,4,3,2,1,4,2,2,2,4,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,68,43,60,299,277,303
4290,88,1,4,4,3,4,4,3,3,3,3,4,3,4,3,3,3,3,3,1,2,1,1,3,3,2,2,2,3,1,3,3,2,2,2,2,3,3,3,3,3,2,2,3,3,3,2,2,2,2,2,2,3,1,26,46,-1,172,283,-1
4291,88,1,4,3,4,4,4,4,3,4,4,4,5,3,5,3,4,4,5,4,3,2,3,2,2,3,3,3,3,3,4,5,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,2,4,68,31,70,299,246,321
4292,88,1,4,4,4,4,3,3,3,3,4,4,5,4,5,4,4,4,4,3,3,3,4,2,2,3,4,3,4,4,4,4,3,3,2,3,3,3,4,4,4,3,3,3,3,3,2,3,3,2,2,5,4,4,82,58,45,343,304,276
4293,88,2,5,3,4,5,4,5,4,5,3,4,4,3,4,3,3,3,3,5,5,2,4,4,3,4,5,3,3,4,5,5,3,3,2,3,4,4,4,3,3,2,2,3,3,2,3,3,3,3,2,5,5,5,94,94,85,418,381,354
4294,88,2,5,5,5,5,5,5,5,3,5,5,5,5,5,5,4,3,4,4,4,3,4,4,4,5,4,4,4,3,4,3,4,3,3,3,4,4,4,4,4,3,3,4,4,4,3,3,3,2,3,5,4,4,91,100,90,390,511,372
4295,88,2,3,3,3,4,4,2,4,1,5,5,5,5,5,5,5,5,5,4,3,4,2,3,3,3,4,5,3,4,5,5,3,3,2,4,3,3,3,3,4,3,3,3,3,4,2,2,2,2,3,4,5,3,80,49,40,332,288,266
4296,88,2,4,4,4,5,4,3,3,3,3,4,5,4,3,3,3,4,2,3,5,4,3,2,1,2,2,2,3,1,4,3,3,3,3,3,3,3,4,4,3,3,2,3,3,3,2,2,3,2,3,5,3,2,82,67,55,343,318,295
4297,88,2,5,5,5,5,4,3,4,4,5,5,5,5,5,5,5,3,3,4,4,2,4,3,4,3,5,4,3,1,5,5,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,5,5,4,67,88,40,299,360,266
4298,88,2,3,3,3,4,4,3,3,2,5,5,5,5,5,5,5,3,3,3,2,2,3,1,1,2,1,1,3,3,4,5,4,3,3,3,4,4,4,3,4,4,4,4,4,4,2,2,2,2,2,5,5,2,97,88,70,468,360,321
4299,88,1,4,3,3,2,3,2,3,2,5,5,5,2,4,5,2,3,2,1,5,3,4,4,4,1,1,1,1,1,1,1,3,2,2,3,3,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,2,36,22,40,223,195,266
4300,88,1,4,4,3,5,4,4,4,4,4,5,5,5,5,5,5,5,4,4,3,3,3,3,3,4,4,4,5,3,4,4,3,3,3,3,4,4,3,3,3,3,3,3,2,3,4,4,3,4,4,5,5,5,94,97,100,418,400,519
4301,88,2,5,5,5,5,5,4,5,5,4,5,5,4,4,5,3,5,3,4,4,3,3,3,2,3,3,2,3,2,5,5,4,4,3,3,3,2,3,4,4,3,2,3,3,3,3,2,2,2,2,5,4,4,66,52,35,293,294,254
4302,88,1,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,4,5,5,4,5,4,4,4,3,3,3,3,5,5,5,3,3,4,4,4,3,4,4,4,3,2,3,3,2,2,2,3,3,2,5,3,3,76,16,10,323,151,169
4303,88,2,4,5,4,5,5,4,4,4,4,5,5,5,5,5,4,5,5,4,3,3,1,1,3,5,5,5,5,5,5,5,3,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,5,5,5,94,97,85,418,400,354
4304,88,2,4,4,3,4,3,3,3,3,3,3,3,4,4,5,4,4,2,2,2,2,2,2,2,2,3,2,4,2,4,4,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,4,4,4,66,82,75,293,346,330
4305,88,2,4,4,4,4,4,3,4,2,4,5,4,3,4,4,4,4,4,2,2,1,1,3,2,4,4,4,4,3,3,3,4,4,4,4,3,3,4,3,4,4,4,4,4,4,2,2,3,1,2,5,5,5,91,97,85,390,400,354
4306,88,2,3,2,3,2,3,2,3,2,5,5,5,5,5,5,5,5,3,3,4,1,3,3,3,4,3,3,5,1,3,3,3,3,2,3,3,2,2,2,3,4,4,4,4,4,3,2,2,1,2,4,5,4,79,97,80,332,400,341
4307,88,1,5,5,5,5,1,5,4,5,5,1,3,1,5,2,1,3,1,5,5,5,5,5,5,5,5,1,5,3,5,5,3,2,2,2,2,2,2,2,2,3,2,3,1,3,3,3,4,4,3,3,3,2,30,34,80,202,255,341
4308,88,1,3,3,1,2,3,3,3,3,5,5,5,5,5,5,5,-1,1,1,3,3,4,3,3,1,1,1,2,3,5,3,2,2,1,1,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,4,3,59,55,65,279,299,312
4309,88,1,4,3,3,3,4,4,3,3,5,5,5,5,5,5,5,5,5,1,3,3,2,3,2,4,5,4,4,3,3,4,3,4,3,3,2,3,3,2,3,4,3,4,4,3,3,3,4,3,3,5,5,5,88,94,90,370,381,372
4310,88,1,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,4,4,2,2,2,5,5,4,2,5,3,3,4,4,4,2,4,3,4,3,3,3,2,3,3,2,2,3,3,3,2,3,4,3,4,3,5,63,52,75,286,294,330
4311,88,1,4,4,4,4,3,3,3,4,4,4,4,4,4,5,4,3,2,3,3,2,4,3,3,3,3,4,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,89,100,75,370,511,330
4312,88,1,4,4,3,3,5,2,4,1,5,5,5,5,5,4,5,3,5,1,5,1,3,4,3,5,4,5,5,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,72,85,90,307,352,372
4313,88,1,4,5,5,5,4,3,3,2,5,5,5,5,5,5,5,5,5,3,3,3,4,3,3,4,3,3,5,4,3,3,2,3,4,3,2,3,3,3,2,3,2,3,3,3,2,2,3,2,3,5,5,5,71,64,60,307,313,303
4314,88,2,3,4,3,4,4,3,4,3,3,4,4,4,4,4,3,4,3,4,3,2,2,3,3,3,4,3,3,2,3,4,3,4,3,4,2,3,3,2,3,4,3,3,2,3,4,3,3,2,3,4,5,5,80,85,80,332,352,341
4315,88,1,5,5,5,5,4,3,3,4,2,2,2,2,1,2,2,1,3,3,4,2,2,3,3,5,5,4,5,5,5,5,4,3,3,3,4,3,4,3,3,3,2,3,4,3,4,4,4,4,4,5,5,5,91,97,100,390,400,519
4316,88,2,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,5,5,5,2,5,3,3,5,5,5,3,5,5,4,4,4,4,3,2,4,3,2,3,3,4,3,3,2,2,4,3,3,5,5,5,80,88,75,332,360,330
4317,88,1,4,4,5,5,5,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,3,3,3,4,3,4,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,85,70,80,355,323,341
4318,88,1,5,4,4,4,4,4,4,3,5,5,4,5,4,3,3,3,3,3,2,2,3,3,2,3,2,2,2,3,3,3,3,2,3,2,2,2,2,2,2,3,3,3,3,2,2,2,3,3,2,3,4,5,76,49,55,323,288,295
4319,88,1,5,5,5,5,1,5,5,5,5,3,3,5,3,3,3,3,3,1,1,1,1,1,1,1,3,1,1,2,2,2,3,1,2,2,3,3,2,2,2,2,1,4,3,2,2,1,2,1,1,3,3,3,45,46,35,246,283,254
4320,88,1,5,4,4,4,4,5,3,5,5,5,5,4,4,4,5,5,4,2,3,3,3,2,2,3,4,1,1,1,4,4,3,3,2,3,4,4,4,4,4,4,4,3,3,3,3,3,4,3,4,5,4,5,85,88,100,355,360,519
4321,88,2,2,3,1,1,3,2,2,1,3,5,4,4,4,3,4,4,5,3,4,4,4,3,3,3,2,2,3,1,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,79,52,40,332,294,266
4322,88,2,3,3,2,3,4,2,3,2,4,5,5,5,4,4,4,4,4,2,3,2,4,3,3,3,2,3,3,2,2,2,3,2,2,3,3,3,2,2,2,2,2,2,2,3,3,3,2,2,2,5,5,5,85,82,85,355,346,354
4323,88,1,4,3,2,3,3,3,3,2,4,4,3,3,2,5,4,3,3,2,1,1,1,1,1,1,1,1,3,1,1,3,3,3,2,3,4,4,4,4,4,2,2,3,3,2,3,2,2,2,2,5,5,4,83,58,60,343,304,303
4324,88,2,5,5,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,3,3,3,82,52,65,343,294,312
4325,88,2,5,4,5,5,4,4,5,4,5,5,5,5,5,5,3,2,2,2,-1,3,4,2,2,4,2,4,5,1,-1,3,4,4,4,4,3,3,3,3,3,4,4,4,4,4,2,2,3,2,2,4,5,4,67,73,35,299,329,254
4326,88,1,4,3,4,4,4,2,4,2,4,4,3,3,3,4,3,3,2,3,3,3,1,3,2,3,2,3,4,3,4,3,2,3,1,3,3,2,3,3,2,2,2,2,2,2,2,2,3,3,2,5,5,5,67,76,75,299,334,330
4327,88,2,5,4,5,5,5,4,4,4,5,5,5,5,5,5,4,5,4,4,4,3,4,4,4,3,3,3,4,3,4,5,3,2,2,4,4,4,4,4,4,4,4,4,4,3,3,3,4,2,2,5,5,4,74,61,45,315,308,276
4328,88,2,5,5,5,5,5,4,4,2,5,5,5,5,5,5,5,5,4,2,4,1,1,3,2,4,4,3,4,4,4,4,4,3,2,3,3,2,2,2,3,3,3,4,3,2,3,3,3,4,4,4,5,5,73,79,90,315,340,372
4329,88,2,5,3,4,5,3,5,3,5,5,5,5,5,5,5,5,5,5,4,5,1,2,1,2,3,5,1,5,5,5,5,3,2,2,4,3,3,3,3,3,4,4,4,4,3,2,3,3,2,2,4,5,3,82,100,65,343,511,312
4330,88,1,5,4,4,5,3,5,3,4,3,4,4,3,4,3,3,3,2,2,3,3,4,3,3,2,2,2,2,4,4,4,3,3,2,3,3,3,2,2,2,3,3,3,3,2,3,3,2,2,2,4,5,5,64,76,80,293,334,341
4331,88,1,1,1,1,1,1,1,1,1,4,5,5,5,4,4,4,4,5,4,3,2,1,1,1,4,3,3,1,1,-1,4,3,2,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,3,4,4,4,85,88,95,355,360,402
4332,88,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,2,3,3,3,3,3,3,4,3,4,3,2,2,1,2,3,-1,-1,-1,55,52,55,273,294,295
4333,88,2,5,3,4,5,4,3,4,4,5,5,5,5,4,4,3,3,2,3,3,2,2,2,2,2,4,3,3,3,5,4,3,3,2,3,3,3,3,3,2,2,2,3,2,2,3,2,3,3,3,4,5,5,91,79,60,390,340,303
4334,88,2,4,3,4,4,3,3,3,4,4,5,4,5,5,5,3,4,3,4,4,3,3,2,3,2,2,3,5,1,3,3,3,4,3,4,4,4,4,4,4,3,3,3,3,2,3,3,3,2,2,5,2,2,85,40,25,355,271,218
4335,89,1,3,3,2,3,3,3,3,3,5,4,4,5,4,4,4,4,3,3,3,3,3,3,3,5,5,5,3,3,3,3,4,4,4,3,2,2,3,3,3,4,4,3,3,3,4,4,3,3,3,4,4,3,76,82,55,323,346,295
4336,89,1,5,5,4,5,4,3,3,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,3,3,1,1,1,4,3,2,3,2,2,2,1,1,2,2,2,3,2,3,3,2,3,3,2,5,5,65,79,95,293,340,402
4337,89,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,3,3,2,3,3,3,2,1,4,3,3,3,3,3,2,2,3,3,2,2,2,2,2,3,5,5,5,80,73,80,332,329,341
4338,89,2,5,5,5,5,5,4,5,5,2,2,2,2,2,3,3,1,1,2,5,1,4,5,5,4,4,3,4,3,5,5,3,3,3,3,2,2,2,1,3,4,4,3,4,2,3,3,2,4,3,3,5,4,76,82,50,323,346,286
4339,89,2,5,4,4,4,4,4,4,3,4,5,5,5,5,5,4,4,3,3,4,3,4,4,4,3,4,4,4,3,4,3,3,3,2,3,3,3,3,2,3,2,2,3,2,3,3,2,3,3,2,4,4,4,81,76,60,332,334,303
4340,89,1,5,5,5,5,5,5,5,5,3,3,3,1,3,4,4,4,1,2,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,3,3,4,4,3,3,3,3,3,3,2,3,3,2,2,2,4,4,4,73,70,35,315,323,254
4341,89,1,4,5,4,2,4,3,3,3,4,3,3,4,5,2,5,5,5,5,1,2,3,2,2,2,3,2,2,3,3,3,2,3,2,3,3,3,2,2,1,2,2,1,2,3,3,3,2,2,3,3,2,3,14,49,35,157,288,254
4342,89,1,4,3,4,4,4,4,3,4,3,4,3,3,3,4,3,3,4,3,3,3,2,3,3,3,3,3,3,3,4,4,3,4,3,3,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,4,5,4,76,70,25,323,323,218
4343,89,2,5,4,4,5,4,5,4,5,4,4,5,4,5,5,4,4,4,4,3,3,2,3,3,2,2,2,2,3,4,-1,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,2,2,2,2,4,4,4,74,85,45,315,352,276
4344,89,1,4,3,3,4,4,4,3,3,3,2,2,3,3,3,2,2,2,3,2,2,3,2,2,3,4,4,3,2,3,3,3,2,3,3,2,2,3,3,2,1,3,2,3,3,3,2,4,4,3,5,4,5,85,79,55,355,340,295
4345,89,1,5,5,5,5,5,5,4,5,4,4,4,5,4,4,4,4,5,4,3,3,3,3,2,2,4,4,3,3,5,4,3,3,2,3,3,3,3,3,3,2,2,2,2,2,4,3,3,3,3,3,3,5,40,25,40,231,218,266
4346,89,2,5,5,5,5,5,4,4,3,5,5,5,5,4,5,3,3,1,3,3,3,3,3,3,2,5,3,4,3,4,5,3,2,2,3,2,2,3,3,2,2,2,3,3,3,1,1,2,2,2,4,5,3,68,76,60,299,334,303
4347,89,2,4,4,4,4,4,4,4,3,4,4,4,5,4,4,5,4,4,3,3,3,3,3,3,3,4,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2,2,3,5,4,4,85,58,45,355,304,276
4348,89,2,4,3,4,5,3,4,3,2,5,5,5,5,5,5,5,5,5,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,1,1,2,2,2,2,1,1,1,1,3,2,1,66,55,30,293,299,239
4349,89,2,5,5,5,5,4,4,5,4,4,4,5,5,5,5,5,5,5,3,3,3,2,3,3,3,3,3,4,3,4,4,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,2,3,2,3,4,4,4,85,82,85,355,346,354
